"loading","measurement_17","measurement_6","measurement_5","measurement_7","attribute_0","measurement_4","attribute_1","product_code","measurement_14","measurement_13","measurement_8","measurement_15","attribute_2","measurement_3","measurement_9","measurement_10","failure"
107.13,780.947,16.79,17.011,12.716,5,11.48,5,1,15.812,16.207,19.638,16.48,8,17.179,12.148,17.006,1
79.91,715.619,18.383,17.52,11.168,5,13.17,5,1,14.843,15.818,18.171,15.719,8,16.348,11.862,16.934,0
136.85,604.037,17.721,18.682,10.278,5,11.494,5,1,17.17,17.198,19.322,15.567,8,16.935,11.472,15.895,0
133.5,745.891,17.724,16.931,11.052,5,13.29,5,1,15.576,15.642,19.968,12.273,8,17.851,12.953,16.663,0
87.95,653.516,17.793,16.381,11.941,5,11.855,5,1,15.094,16.735,18.594,16.535,8,17.011,10.248,15.919,0
105.92,889.982,18.336,16.694,13.262,5,12.617,5,1,15.67,13.697,20.58,11.359,8,17.221,12.943,13.224,0
139.3,743.673,17.314,17.127,11.779,5,11.959,5,1,17.732,16.793,20.352,16.981,8,19.246,11.407,18.283,0
108,792.291,16.145,16.602,12.65,5,12.62,5,1,17.352,12.019,18.342,15.81,8,18.747,10.323,14.331,0
114.13,544.238,15.67,16.534,10.525,5,11.342,5,1,15.321,16.394,21.023,15.966,8,18.05,10.699,15.022,0
102.84,720.284,18.04,17.007,12.576,5,10.931,5,1,17.274,16.919,19.179,15.963,8,17.691,10.867,17.379,0
104.46,660.569,17.098,16.743,10.629,5,12.19,5,1,16.811,16.032,18.794,13.585,8,18.825,12.514,19.914,0
112.21,650.471,17.16,16.907,10.495,5,13.305,5,1,16.012,17.323,18.889,16.142,8,17.704,11.244,14.172,0
108.63,708.021,18.2,17.496,11.382,5,12.979,5,1,15.924,12.792,22.095,15.207,8,17.654,10.331,17.284,0
114.87,839.285,17.94,18.399,12.028,5,13.071,5,1,15.437,16.416,18.706,16.312,8,17.936,11.578,14.81,0
116.79,606.144,18.089,17.456,11.274,5,10.683,5,1,16.878,13.007,17.834,17.02,8,16.664,11.426,18.661,0
149.35,561.58,17.546,17.814,9.995,5,12.135,5,1,15.306,17.083,18.967,16.636,8,17.251,10.628,16.508,0
240.12,820.528,17.138,15.744,13.061,5,12.608,5,1,15.227,16.636,20.218,17.342,8,18.006,11.695,14.836,0
91.39,606.141,17.357,16.884,9.912,5,12.236,5,1,17.425,15.329,19.942,14.128,8,18.742,12.616,17.893,0
122.04,808.549,17.525,17.463,11.087,5,13.931,5,1,18.039,16.373,20.283,14.664,8,17.996,13.296,14.949,0
151.34,747.725,17.95,15.602,12.338,5,11.078,5,1,18.045,16.441,18.324,14.658,8,18.627,13.618,15.908,1
92.52,760.827,18.757,17.22,12.701,5,9.467,5,1,15.26,16.092,18.284,13.249,8,20.059,12.529,15.17,1
166.61,486.01,17.602,16.35,11.214,5,9.908,5,1,17.05,18.588,19.28,15.328,8,16.161,10.215,17.854,0
90.9,757.11,17.072,17.814,11.657,5,12.571,5,1,14.887,16.243,18.823,14.299,8,17.779,11.48,14.68,0
132.76,919.754,17.234,17.633,13.869,5,11.062,5,1,18.107,16.535,18.794,13.384,8,17.152,13.466,20.054,1
63.27,792.431,18.085,16.384,12.345,5,13.075,5,1,17.62,16.857,19.33,16.71,8,17.909,11.464,15.977,0
106.97,706.063,16.17,17.348,11.598,5,12.173,5,1,15.118,16.708,18.887,15.885,8,17.095,11.467,18.175,0
125.78,723.674,19.033,16.226,12.303,5,11.134,5,1,17.546,15.447,18.252,13.375,8,18.863,11.786,14.647,1
68.48,460.879,16.057,16.594,9.521,5,11.117,5,1,15.477,17.253,19.082,14.738,8,17.78,11.345,15.682,0
108.45,616.358,18.464,17.464,11.592,5,8.854,5,1,16.264,16.056,16.311,15.732,8,17.418,13.227,15.353,0
158.06,816.304,16.697,17.384,13.002,5,11.297,5,1,15.575,13.724,18.581,17.372,8,17.504,12.132,15.403,0
77.38,672.418,18.281,15.846,12.277,5,12.015,5,1,17.032,15.508,20.832,16.688,8,16.229,10.823,16.138,1
104.4,453.359,16.324,18.133,8.632,5,11.362,5,1,17.217,14.478,19.366,13.749,8,17.371,11.875,13.468,0
113.43,582.327,17.186,16.79,9.74,5,12.809,5,1,16.632,17.226,19.152,15.962,8,19.064,11.213,14.529,1
88.66,720.921,18.328,17.246,11.534,5,11.422,5,1,16.348,16.269,17.778,16.373,8,20.329,11.384,16.084,1
123.31,555.222,17.001,17.263,9.847,5,11.737,5,1,16.468,12.249,18.579,13.375,8,19.277,10.893,14.621,0
131.15,522.776,19.003,16.607,10.784,5,10.372,5,1,15.905,15.524,18.845,19.178,8,17.302,11.074,16.36,0
125.71,833.614,18.296,17.215,12.561,5,12.65,5,1,16.73,13.599,19.903,14.592,8,17.456,12.225,18.822,0
88.37,709.238,16.307,14.587,12.028,5,13.229,5,1,16.53,16.103,20.406,17.25,8,18.117,11.346,14.858,0
135.31,935.645,18.094,17.066,13.998,5,12.035,5,1,15.71,15.366,18.149,15.939,8,18.336,11.942,13.732,0
105.11,687.641,18.786,16.682,10.54,5,13.378,5,1,16.925,17.378,21.296,14.479,8,17.693,12.675,15.397,0
93.84,501.174,16.521,17.435,9.692,5,11.735,5,1,13.689,15.239,19.176,17.651,8,16.54,11.05,17.059,0
133.88,680.417,16.267,16.135,10.919,5,12.388,5,1,16.282,17.582,18.121,13.211,8,19.373,12.36,15.84,0
116.53,868.971,16.366,18.306,12.626,5,11.901,5,1,14.711,17.292,20.568,16.6,8,18.041,12.719,17.756,1
124.39,738.882,17.2,17.85,11.503,5,11.426,5,1,17.372,14.368,18.127,16.477,8,19.04,12.245,16.379,0
97.58,673.553,16.907,18.796,11.408,5,10.254,5,1,13.589,17.043,19.946,18.13,8,16.01,12.907,17.064,0
147.14,613.271,15.028,17.379,10.781,5,10.644,5,1,17.804,16.733,20.448,16.789,8,20.612,10.729,17.371,1
122,664.209,18.039,17.791,11.013,5,12.745,5,1,16.093,18.269,19.596,16.666,8,17.559,9.987,17.599,0
109.82,544.565,18.368,17.134,10.161,5,11.541,5,1,15.453,17.233,17.893,15.851,8,19.103,10.041,17.311,0
61.06,826.434,16.445,17.383,12.926,5,11.163,5,1,16.606,14.623,20.664,11.944,8,17.896,12.708,14.905,0
94.11,447.254,19.676,15.895,10.118,5,11.408,5,1,15.739,15.065,18.195,16.017,8,16.761,10.019,18.142,0
89.33,895.612,16.729,18.51,12.813,5,11.778,5,1,16.85,16.547,18.23,12.693,8,18.887,12.499,15.944,0
139.79,674.089,16.081,16.245,11.985,5,11.029,5,1,15.114,17.463,17.683,16.099,8,18.521,11.358,16.732,0
65.99,638.589,18.248,16.899,11.701,5,11.345,5,1,17.741,16.445,18.854,14.732,8,17.099,10.577,19.337,0
150.81,760.133,16.327,17.949,11.567,5,12.405,5,1,15.845,14.237,17.098,14.505,8,18.935,11.145,16.289,1
135.22,783.518,20.06,16.438,12.547,5,12.225,5,1,15.625,13.483,19.818,18.686,8,18.9,11.13,14.348,1
138.55,573.114,17.8,15.175,11.046,5,12.307,5,1,15.999,17.505,17.687,17.565,8,17.118,10.891,11.683,0
188.67,652.69,18.625,16.222,11.215,5,13.023,5,1,16.509,16.082,19.813,18.096,8,17.641,10.415,17.789,1
234.39,723.495,17.556,17.056,10.874,5,14.132,5,1,16.785,17.592,18.849,17.897,8,17.63,11.228,16.291,0
72.48,912.284,17.572,16.679,14.427,5,12.578,5,1,15.508,14.411,19.223,14.366,8,17.633,9.735,13.893,0
114.13,803.939,18.107,14.477,13.753,5,11.7,5,1,15.446,16.844,19.634,18.239,8,17.635,12.229,16.531,0
57.49,843.6,17.477,17.287,12.528,5,12.68,5,1,15.769,15.284,19.704,15.37,8,18.437,11.866,16.134,0
175.96,709.034,16.589,18.383,11.325,5,11.856,5,1,15.538,15.37,18.333,13.255,8,16.633,11.945,16.708,1
139.91,723.559,16.587,18.488,11.862,5,10.394,5,1,14.223,15.052,19.018,17.635,8,18.024,12.11,16.061,0
140.36,695.642,19.648,17.435,12.445,5,10.723,5,1,14.747,12.487,19.218,12.8,8,17.664,10.193,14.794,1
146.02,571.689,16.831,16.068,12.112,5,9.763,5,1,16.286,16.988,19.009,16.35,8,16.08,11.142,17.277,0
93.3,818.919,17.938,16.646,12.68,5,12.721,5,1,16.807,13.625,19.474,12.02,8,17.446,11.931,15.514,0
71.02,817.369,17.304,18.068,12.858,5,11.975,5,1,18.164,17.196,21.027,16.893,8,17.617,10.534,16.234,0
142.01,784.855,14.893,17.306,12.418,5,11.596,5,1,15.58,17.414,18.561,14.744,8,18.091,12.05,15.705,0
138.91,776.887,17.131,18.344,12.384,5,11.681,5,1,18.194,15.676,18.576,15.693,8,16.748,11.288,15.454,1
106.36,849.621,18.377,16.241,12.99,5,12.551,5,1,16.514,15.298,18.578,13.477,8,18.793,11.929,16.477,0
66.43,593.3,19.613,16.289,11.986,5,9.831,5,1,16.285,17.487,18.461,14.792,8,17.805,10.757,17.824,0
114.24,834.729,18.387,18.757,12.769,5,11.315,5,1,15.699,14.916,19.605,14.206,8,17.646,11.666,14.53,0
77.77,645.236,16.928,15.678,11.893,5,10.822,5,1,14.542,15.955,19.067,15.88,8,19.182,11.223,16.828,0
150.71,840.564,17.571,16.653,13.147,5,11.512,5,1,14.873,16.239,18.529,16.503,8,19.356,11.851,16.92,0
131.14,926.321,18.802,17.821,14.042,5,11.213,5,1,15.85,17.587,20.898,15.581,8,17.487,12.428,18.833,0
205.88,688.703,17.938,17.35,11.502,5,12.519,5,1,13.421,17.574,17.819,12.173,8,15.665,11.543,15.143,0
126.32,632.868,17.571,16.149,12.394,5,9.635,5,1,15.19,14.166,18.531,14.483,8,18.199,11.149,15.219,0
99.94,855.575,17.051,16.423,13.314,5,11.936,5,1,14.713,14.782,18.071,15.487,8,17.96,12.448,14.034,1
102.95,796.328,15.417,18.713,11.78,5,11.885,5,1,15.834,16.984,19.792,14.037,8,17.631,12.593,14.616,0
107.55,727.681,16.381,17.595,12.703,5,11.865,5,1,14.979,14.826,18.371,16.33,8,16.634,9.198,13.398,0
107.22,851.917,18.16,17.958,12.381,5,12.074,5,1,15.301,18.29,18.872,15.779,8,19.535,12.027,14.615,0
96.46,692.19,17.491,16.249,11.649,5,11.772,5,1,14.959,16.977,19.933,13.545,8,19.197,11.442,16.089,1
227.24,833.823,17.816,17.915,12.918,5,10.46,5,1,18.562,16.642,19.697,15.823,8,20.09,11.938,16.277,0
191.75,620.443,16.273,16.918,10.755,5,12.711,5,1,16.911,16.492,18.878,13.692,8,17.137,10.657,16.779,0
135.52,821.96,19.203,16.606,12.36,5,12.799,5,1,16.058,16.825,17.896,15.589,8,17.45,12.998,14.378,0
150.27,569.845,16.307,16.964,9.783,5,12.716,5,1,16.315,15.977,18.364,17.86,8,17.48,11.643,16.366,1
90.11,771.477,18.7,16.355,12.378,5,13.396,5,1,15.501,19.347,19.107,16.777,8,16.829,10.81,18.02,0
149.32,670.825,16.001,17.959,11.614,5,10.464,5,1,17.457,14.184,20.276,13.633,8,18.016,11.516,14.496,0
105.57,989.738,18.368,18.196,13.081,5,13.768,5,1,17.191,13.228,19.831,15.838,8,19.217,11.996,18.897,0
134.43,833.793,18.897,18.64,12.435,5,13.143,5,1,16.375,15.925,19.921,14.549,8,16.821,10.402,15.148,0
105.88,568.678,16.191,17.152,11.317,5,10.806,5,1,16.362,17.628,18.57,16.671,8,17.404,9.578,17.339,0
166.2,755.632,17.077,16.871,12.779,5,12.234,5,1,16.799,17.022,21.724,16.216,8,17.542,9.686,16.525,0
211.49,528.651,17.501,15.282,11.047,5,9.848,5,1,14.887,17.562,17.878,13.264,8,16.611,13.524,14.96,1
89.61,772.035,17.435,18.414,11.265,5,12.513,5,1,16.459,15.236,18.425,15.886,8,19.341,11.51,13.525,0
86.4,537.141,17.836,16.272,10.179,5,12.467,5,1,16.297,13.678,19.596,16.421,8,16.308,11.293,14.048,0
206.18,540.634,17.454,15.985,11.303,5,10.417,5,1,17.519,17.371,19.851,18.276,8,16.834,11.158,17.151,0
119.53,558.918,17.076,16.676,10.514,5,11.994,5,1,17.247,16.968,19.137,15.067,8,18.338,9.819,15.477,0
128.05,790.014,17.379,17.789,12.441,5,11.439,5,1,16.741,16.432,19.559,17.578,8,18.279,11.713,16.986,1
100.13,819.293,17.603,17.218,13.609,5,10.439,5,1,17.496,18.042,17.985,14.966,8,17.281,12.034,18.743,0
123.48,754.939,18.269,18.041,11.926,5,11.093,5,1,16.785,15.504,19.5,16.009,8,18.098,12.398,15.044,0
99.53,612.93,17.34,16.857,11.658,5,10.663,5,1,16.017,12.433,18.816,16.219,8,17.296,10.796,18.365,0
120.52,696.008,17.473,17.761,11.681,5,11.56,5,1,16.189,14.865,20.367,15.277,8,18.047,10.628,16.458,0
110.7,862.981,17.138,17.84,12.387,5,13.107,5,1,15.466,15.458,17.776,19.853,8,18.502,11.578,15.542,1
109.64,658.182,17.955,18.002,11.808,5,11.232,5,1,16.355,17.42,19.388,14.317,8,15.982,10.469,17.22,0
132.06,532.604,18.749,16.094,11.056,5,10.378,5,1,15.952,15.206,19.746,12.081,8,16.437,11.835,16.95,0
84.24,809.354,17.826,17.921,12.235,5,12.314,5,1,15.656,17.451,19.787,15.422,8,17.466,12.013,18.629,0
131.04,739.885,17.505,17.148,12.028,5,11.516,5,1,18.021,16.182,16.331,13.857,8,19.206,11.207,18.54,0
62.86,651.987,19.13,16.862,12.06,5,9.817,5,1,15.457,17.346,21.03,14.649,8,17.197,12.415,16.906,0
107.23,720.089,17.909,17.221,11.398,5,11.681,5,1,16.06,16.607,17.688,14.975,8,17.845,13.131,15.993,0
158.71,827.172,18.112,16.21,12.935,5,12.771,5,1,16.498,18.063,19.992,14.007,8,19.166,10.66,18.27,1
192.32,794.11,18.13,17.413,13.127,5,10.666,5,1,16.267,18.851,20.768,15.623,8,18.335,11.275,14.903,1
232.59,689.513,17.302,15.534,10.484,5,14.06,5,1,16.967,14.324,20.31,13.913,8,19.346,12.15,16.211,0
136.84,545.801,16.69,15.63,10.929,5,12.704,5,1,16.502,15.393,18.437,14.687,8,16.176,9.672,15.328,0
163.57,668.462,16.57,16.515,11.325,5,11.166,5,1,15.847,15.039,19.228,13.476,8,18.869,12.492,16.719,0
93.25,794.414,16.905,18.458,12.465,5,11.554,5,1,16.483,14.398,18.952,13.42,8,17.276,11.372,15.332,0
94.58,643.088,16.923,16.817,11.455,5,11.519,5,1,14.783,15.668,17.129,16.871,8,17.355,11.19,14.855,0
109.41,709.312,18.582,17.297,11.797,5,11.484,5,1,15.102,16.71,19.098,15.069,8,17.355,11.95,17.471,0
111.46,743.948,17.929,16.312,10.885,5,14.297,5,1,16.391,16.631,19.861,17.197,8,17.643,12.677,18.243,0
131.13,794.604,17.591,18.907,11.888,5,12.946,5,1,15.939,16.95,18.81,15.963,8,16.402,10.965,17.562,0
83.18,719.858,16.635,17.564,11.622,5,11.927,5,1,15.737,16.82,20.152,19.548,8,17.066,12.072,16.84,0
94.38,666.812,16.378,17.383,11.11,5,11.687,5,1,14.957,16.957,18.823,14.361,8,17.307,12.203,15.114,0
139.66,870.473,19.285,18.997,12.655,5,11.84,5,1,17.924,13.253,20.65,16.386,8,18.039,11.878,19.174,0
190.91,522.551,16.207,17.238,9.842,5,11.035,5,1,15.971,14.294,18.615,13.564,8,17.728,11.918,14.058,0
217.83,709.309,16.811,16.778,11.78,5,12.04,5,1,15.584,19.187,17.604,16.615,8,17.637,11.59,18.033,0
100.08,563.805,16.683,17.913,10.753,5,11.208,5,1,16.731,15.021,18.032,14.526,8,16.582,10.105,17.374,0
157.89,833.789,17.718,16.253,13.208,5,12.327,5,1,17.445,13.527,18.596,11.816,8,17.142,12.108,14.301,0
213.5,765.942,16.546,17.458,12.072,5,11.434,5,1,16.06,15.185,17.1,15.672,8,18.288,12.426,16.834,1
136.42,715.132,17.339,16.105,11.778,5,12.222,5,1,16.739,17.091,17.871,14.427,8,20.013,10.738,17.973,0
79.49,812.038,17.93,16.774,12.704,5,11.905,5,1,16.643,15.964,18.962,16.295,8,18.812,11.812,17.193,0
171.01,682.413,17.746,17.375,11.89,5,11.086,5,1,17.482,15.889,18.635,16.613,8,16.852,11.561,14.191,0
133.71,595.019,16.113,17.517,10.636,5,11.618,5,1,16.148,18.551,19.832,14.853,8,17.814,10.644,15.805,0
149.88,585.18,16.184,16.94,11.33,5,10.211,5,1,14.811,14.633,17.91,17.896,8,17.373,11.458,16.167,0
171.08,713.554,17.167,16.912,10.912,5,13.323,5,1,18.356,13.531,19.552,15.365,8,19.582,10.945,16.071,0
124.12,796.895,16.556,17.614,12.249,5,11.206,5,1,16.25,15.815,17.021,17.025,8,19.346,12.463,16.586,0
124.87,747.203,16.918,18.097,11.812,5,12.48,5,1,15.754,14.298,19.361,15.412,8,18.511,9.858,18.968,1
127.02,774.752,17.172,16.509,13.224,5,11.082,5,1,18.111,15.397,19.475,13.184,8,17.077,11.666,15.946,0
110.76,769.885,17.971,18.288,12.583,5,10.588,5,1,16.413,14.597,17.359,13.038,8,18.811,10.874,14.212,0
116.48,848.151,17.233,16.444,12.304,5,13.245,5,1,16.174,16.096,17.485,16.519,8,19.206,12.399,15.667,0
155.81,589.944,18.998,17.195,10.552,5,11.382,5,1,17.693,17.882,18.424,18.78,8,17.613,11.699,16.953,0
150.2,668.051,16.568,17.534,11.447,5,11.293,5,1,15.226,17.843,20.282,16.298,8,17.487,11.474,18.656,1
124.19,599.831,17.382,17.24,10.795,5,11.327,5,1,16.686,13.024,18.126,15.374,8,19.334,10.112,19.823,1
131.73,912.663,17.778,17.455,14.135,5,11.669,5,1,17.663,14.553,19.981,15.601,8,18.011,10.966,14.484,0
177.84,709.928,16.881,17.872,11.048,5,13.064,5,1,15.687,15.638,20.151,13.206,8,18.249,10.461,17.801,1
183.56,584.616,17.244,17.179,11.133,5,10.522,5,1,15.653,18.4,21.37,15.808,8,18.371,10.509,15.663,0
153.64,769.616,19.668,16.381,12.874,5,11.671,5,1,16.675,13.471,19.026,16.062,8,19.223,10.313,18.384,0
106.54,749.471,18.252,18.636,12.175,5,11.276,5,1,17.085,13.453,19.764,16.023,8,17.808,10.501,19.323,0
114.05,892.812,19.169,18.049,13.452,5,11.36,5,1,15.036,15.949,18.858,17.403,8,18.748,11.66,16.981,1
115.3,664.903,15.839,16.492,11.863,5,11.302,5,1,17.077,16.352,19.217,18.071,8,16.665,11.95,18.413,1
125.02,815.098,18.725,17.279,12.594,5,10.998,5,1,16.333,14.484,17.968,12.122,8,18.954,13.031,15.15,1
134.5,711.362,18.566,18.066,12.753,5,10.132,5,1,16.291,17.556,17.983,15.917,8,16.943,10.45,16.099,0
105.09,622.887,16.311,16.924,11.371,5,11.847,5,1,14.694,16.643,18.918,15.067,8,16.93,10.275,17.653,0
183.8,637.308,18.35,17.027,11.303,5,11.132,5,1,16.83,15.235,18.781,16.56,8,17.79,11.539,16.313,0
151.15,804.603,17.721,18.42,12.168,5,12.432,5,1,15.967,14.712,18.247,14.214,8,17.142,11.42,17.913,0
106.85,613.897,16.602,17.454,10.753,5,12.094,5,1,15.455,16.143,19.375,15.281,8,17.683,10.36,17.739,0
103.2,576.506,18.622,15.686,10.865,5,11.775,5,1,15.212,15.901,18.502,15.166,8,16.806,12.073,17.178,1
175.29,801.035,16.087,17.719,11.386,5,13.623,5,1,16.211,17.671,18.581,16.046,8,17.066,12.827,16.186,0
91.58,823.235,16.705,17.694,12.774,5,11.304,5,1,16.217,17.337,18.989,18.077,8,18.143,12.283,16.73,0
76.16,726.593,18.44,16.439,11.681,5,13.211,5,1,16.598,18.725,20.087,13.411,8,17.706,11.015,16.32,0
152.71,524.816,17.123,16.971,10.65,5,9.893,5,1,16.007,15.503,18.79,14.382,8,18.106,11.363,18.009,1
135.46,609.282,18.6,17.101,10.677,5,11.585,5,1,15.509,15.795,19.944,18.13,8,17.532,11.828,15.914,1
118.86,454.732,16.731,15.798,9.086,5,12.953,5,1,15.83,15.205,18.786,16.234,8,17.255,10.893,18.48,0
132.31,816.111,17.878,16.954,13.215,5,12.175,5,1,15.123,17.518,18.471,14.434,8,17.483,10.541,16.174,0
82.92,760.991,18.516,18.412,11.426,5,12.602,5,1,15.8,17.843,20.268,16.163,8,17.896,11.436,17.867,0
112.7,756.771,18.606,17.247,12.685,5,12.315,5,1,15.971,17.86,18.558,15.864,8,17.457,9.46,18.012,0
182.78,755.607,17.729,16.251,13.444,5,10.525,5,1,16.347,18.111,18.75,16.727,8,16.637,11.787,12.152,0
94.92,662.68,16.364,17.766,11.225,5,11.139,5,1,15.242,16.57,18.997,17.412,8,17.704,11.801,18.439,0
129.2,676.809,18.005,16.149,12.384,5,11.46,5,1,16.34,12.389,18.491,16.881,8,15.938,11.355,17.566,0
129.11,778.343,17.415,16.293,12.214,5,12.649,5,1,16.971,17.224,19.126,17.427,8,18.128,12.031,17.304,0
94.63,772.978,16.742,16.509,13.195,5,11.089,5,1,16.025,14.352,18.821,16.828,8,18.614,10.617,16.408,0
106.88,509.158,17.916,14.707,10.019,5,12.227,5,1,14.236,16.154,18.769,16.628,8,17.587,12.28,18.324,0
116.78,580.516,16.581,16.145,11.246,5,10.943,5,1,14.735,12.9,18.29,11.433,8,17.83,11.037,13.325,0
171.31,837.814,17.705,18.173,13.494,5,10.352,5,1,14.89,17.608,18.19,13.984,8,19.228,10.669,17.88,0
153.21,678.827,19.733,18.521,10.497,5,11.495,5,1,16.223,18.518,18.916,14.597,8,18.716,12.511,18.439,0
77.79,621.736,17.031,16.903,10.515,5,12.019,5,1,15.557,12.21,19.564,15.549,8,18.285,11.858,15.654,0
125.49,730.072,17.345,17.015,12.64,5,11.559,5,1,16.502,15.704,18.255,14.851,8,16.806,10.635,15.809,0
135.4,683.087,17.737,16.983,11.061,5,12.376,5,1,13.84,17.546,19.387,17.094,8,17.204,12.445,13.355,0
102.99,643.67,18.061,16.239,10.813,5,12.875,5,1,15.491,13.37,18.448,13.936,8,17.154,11.938,16.128,0
130.08,713.026,17.728,18.298,11.53,5,11.424,5,1,15.318,17.422,19.148,14.073,8,18.592,10.907,14.625,0
135.18,566.459,17.385,17.866,10.445,5,11.447,5,1,17.56,16.498,19.952,15.782,8,16.077,11.275,17.448,0
91.11,518.651,17.417,17.811,10.175,5,11.31,5,1,15.642,15.602,18.176,16.63,8,17.314,9.792,16.045,0
71.31,623.544,16.788,16.332,10.422,5,11.715,5,1,14.349,16.237,20.225,17.499,8,17.347,14.145,11.21,0
124.21,814.634,16.103,16.377,13.905,5,11.353,5,1,17.345,18.31,18.016,16.753,8,17.749,10.148,17.332,1
110.6,513.581,18.062,15.807,11.511,5,10.22,5,1,16.254,15.88,20.291,17.387,8,16.155,10.469,14.384,0
125.25,744.856,17.251,17.45,11.841,5,12.503,5,1,17.453,14.023,18.344,12.001,8,16.468,11.888,14.496,0
187.26,604.766,16.316,15.93,10.556,5,12.453,5,1,16.728,17.309,19.391,15.974,8,18.227,11.666,16.932,1
107.24,809.897,18.68,18.642,11.432,5,13.905,5,1,16.162,17.739,20.179,14.935,8,17.101,11.334,17.775,0
127.06,652.417,17.421,17.258,12.316,5,9.671,5,1,15.165,12.884,18.613,12.035,8,18.183,10.639,15.201,0
199.15,568.655,16.541,16.019,9.668,5,12.6,5,1,15.703,13.696,18.867,15.121,8,18.406,12.766,14.869,1
179.05,609.289,16.785,16.068,12.066,5,9.952,5,1,15.756,16.763,19.462,14.876,8,18.679,10.618,17.941,0
108.92,825.416,16.84,16.983,12.581,5,12.439,5,1,15.105,19.382,20.87,17.437,8,19.081,11.396,17.98,0
90.17,842.533,18.486,16.386,13.416,5,12.56,5,1,16.299,13.76,18.999,11.001,8,18.267,10.44,14.57,0
270.16,692.533,16.961,16.074,11.84,5,12.429,5,1,14.928,13.648,17.716,16.276,8,18.24,10.639,15.798,0
282.06,575.459,17.5,16.195,11.032,5,12.004,5,1,15.025,16.924,19.926,15.115,8,17.592,9.882,14.027,0
110.62,939.005,18.454,18.253,13.663,5,11.595,5,1,16.9,17.112,18.156,14.368,8,20.042,11.184,15.518,0
102.53,728.854,17.715,17.981,11.41,5,12.42,5,1,16.143,15.521,20.704,14.44,8,17.301,11.544,14.231,1
90.12,679.49,16.34,16.192,11.402,5,12.005,5,1,16.777,12.838,19.296,15.565,8,17.908,12.347,18.406,0
218.76,605.732,17.957,18.852,10.558,5,12.637,5,1,15.964,14.319,21.526,17.324,8,15.22,9.718,14.429,0
121.33,540.453,16.649,16.364,10.194,5,11.837,5,1,16.979,13.782,18.471,12.725,8,16.308,12.222,16.58,0
85.31,727.381,17.43,16.719,11.841,5,13.195,5,1,16.086,16.56,19.319,15.108,8,17.823,10.126,17.445,0
102.62,732.398,17.921,18.029,10.278,5,12.782,5,1,17.576,16.223,18.313,13.462,8,18.485,13.858,15.082,0
71.19,613.945,18.147,15.776,11.089,5,11.763,5,1,16.391,17.056,18.883,14.503,8,19.511,10.754,15.611,0
105.11,710.726,18.816,15.965,11.591,5,11.821,5,1,15.948,14.659,19.121,12.751,8,18.74,12.929,14.46,0
98.01,748,15.756,17.136,10.967,5,12.858,5,1,15.989,17.302,21.285,13.706,8,18.897,12.97,16.223,0
69.58,685.648,18.997,18.248,11.493,5,10.667,5,1,14.681,16.328,19.115,14.257,8,19.066,11.012,17.98,0
77.53,1006.292,18.23,17.45,14.949,5,11.582,5,1,17.395,16.396,20.214,15.007,8,19.643,10.812,14.358,0
78.94,606.585,18.22,17.119,10.064,5,13.165,5,1,16.347,17.257,20.212,14.715,8,17.964,10.817,15.069,1
99.62,922.153,16.244,19.765,13.008,5,12.223,5,1,13.648,16.986,20.032,18.454,8,17.548,11.396,16.506,0
166.85,821.975,17.323,16.82,12.339,5,13.439,5,1,16.315,16.234,17.744,13.606,8,18.839,10.729,16.263,1
85.77,721.374,17.916,16.812,13.412,5,9.127,5,1,16.784,11.208,18.892,15.82,8,16.985,11.969,16.793,0
127.73,992.386,17.466,19.621,13.357,5,13.043,5,1,16.254,16.591,18.727,15.757,8,18.713,10.882,17.372,0
102.46,619.118,18.847,18.007,10.194,5,13.384,5,1,15.155,13.332,19.407,15.82,8,16.678,10.237,16.561,0
149.49,704.868,17.536,19.238,10.894,5,11.349,5,1,16.128,16.546,20.741,17.69,8,18.532,11.621,16.455,1
218.31,714.237,17.104,16.173,12.614,5,10.957,5,1,15.708,14.362,19.488,12.497,8,18.558,11.005,16.01,0
135.83,596.748,18.371,17.609,10.871,5,11.218,5,1,15.563,15.253,20.073,14.105,8,17.506,10.697,19.891,0
102.95,623.966,17.172,15.663,11.602,5,10.958,5,1,16.398,12.759,17.866,16.976,8,16.886,12.768,18.763,0
96.56,691.733,17.833,18.469,11.231,5,11.346,5,1,18.1,14.793,18.444,13.52,8,17.892,11.459,14.528,0
171.14,798.18,18.427,18.474,12.945,5,9.826,5,1,15.724,14.318,17.905,13.876,8,18.246,12.143,15.925,0
136.06,840.492,16.763,19.341,12.137,5,12.186,5,1,15.155,14.721,17.117,14.351,8,17.836,11.573,17.089,0
84.48,737.486,17.094,16.952,11.073,5,13.139,5,1,15.732,15.841,19.248,15.22,8,18.874,12.019,16.994,1
78.59,542.978,18.715,16.111,10.312,5,12.067,5,1,15.115,17.838,18.64,13.064,8,17.159,11.319,16.526,0
104.49,649.387,16.824,17.217,11.126,5,11.703,5,1,16.939,14.053,19.667,15.09,8,17.595,11.521,15.148,0
108.29,739.885,19.137,16.773,12.046,5,12,5,1,17.646,15.65,19.528,14.084,8,17.7,11.886,16.385,0
101.58,774.247,15.328,16.137,12.789,5,11.702,5,1,15.986,13.883,18.964,14.582,8,18.728,11.375,14.303,0
169.29,573.525,18.312,17.013,10.001,5,11.734,5,1,17.342,16.549,20.594,17.771,8,18.571,11.886,17.002,0
